size, repo_id
22264	2683
22372	2642
22416	2611
22488	2640
22652	2539
22860	2703
23024	2625
23072	2871
23384	2632
23508	2699
23596	2658
23772	2655
24076	2638
24100	2803
24156	2720
24368	2711
24384	2799
24520	2812
24584	2697
25020	2678
25352	2660
25556	2645
25840	2705
26176	2701
26444	2694
26532	2633
26552	2685
26588	2604
26780	2618
26828	2659
27004	2691
27228	2863
27284	2636
27592	2669
27732	2671
27984	2627
28716	2610
28900	2686
28980	2759
29156	2724
29460	2874
29640	2736
30028	2652
30152	2740
30264	2676
30520	2681
30804	2807
30816	2695
31080	2790
31100	2795
31152	2670
31280	2603
32684	2783
32876	2742
33112	2758
33180	2785
33796	2744
33980	2746
34080	2732
34284	2729
34304	2700
34572	2763
34768	2738
35036	2727
35232	2768
35276	2771
35740	2765
37092	2810
37432	2733
37584	2760
38096	2775
38720	2773
38792	2723
39740	2776
39792	2767
39904	2798
40080	2797
40220	2734
40340	2770
40344	2924
40464	2853
40544	2766
40544	2809
40808	2764
41068	2762
41076	2793
41288	2737
41508	2726
41680	2761
42048	2745
42680	2778
43200	2721
43444	2834
43612	2780
43824	2815
43908	2796
44908	2802
45328	2739
45692	2781
45728	2829
45752	2813
45808	2749
45860	2722
46388	2787
46684	2806
47400	2755
47408	2792
47428	2869
47544	2794
47896	2860
48844	2756
49120	2728
49120	2757
49152	2747
49312	2814
49372	2779
49792	2784
51400	2772
51484	2786
51948	2718
52228	2751
54156	2868
54320	2838
54680	2800
54884	2791
55556	2877
56396	2801
56548	2741
57256	2836
57408	2808
57804	2731
57916	2848
58252	2735
58268	2824
58392	2789
58852	2876
58940	2748
59064	2864
59308	2719
59324	2822
59416	2902
59932	2852
61396	2750
61728	2661
61860	2862
62952	2916
65496	2817
66804	2866
67424	2859
67804	2893
68700	2833
70092	2819
72704	2769
74232	2870
75252	2849
75612	2821
75744	2886
76056	2854
76208	2816
77180	2841
77336	2823
78168	2845
78216	2774
78544	2918
81412	2828
81616	2875
81824	2887
85564	2856
85792	2835
87080	2867
89060	2861
89344	2846
91444	2831
92144	2830
93192	2855
95776	2873
98044	2858
99396	2825
100560	2832
102380	2891
103444	2889
104012	2857
104328	2847
105356	2872
106316	2888
110184	2820
110384	2811
110480	2851
111808	2865
111968	2843
118260	2894
121372	2882
122136	2840
122768	2826
123040	2818
137328	2898
138404	2878
139932	2883
142140	2906
142900	2896
144840	2880
146200	2890
146444	2901
147084	2884
152296	2892
159216	2900
166052	2897
169288	2899
185384	2895
190584	2911
205660	2885
206252	2907
214980	2908
226312	2879
229628	2910
244060	2903
294144	2922
296316	2905
336360	2909
346196	2915
360548	2904
414820	2912
434936	2913
467536	2919
755480	2914
929076	2921
1577160	2926
1585572	2923
1781600	2917
1983968	2925
2495512	2927
